uk,vok,rk_1,rk_2
0.44195512021286,174.374455844611,0.00575,174.642618591895
0.440198995986279,173.698105666108,0.0058,173.962497229798
0.438333259946653,172.979460457478,0.00585,173.239453224566
0.436360150111085,172.219131820543,0.0059,172.473664976489
0.434288558944949,171.412835260261,0.00595,171.665321432357
0.432111615965432,170.563413006519,0.006,170.814622038845
0.42983174281693,169.671292531132,0.00605,169.921776693299
0.42744553464518,168.739596209377,0.0061,168.987005691949
0.424956622891585,167.767997518005,0.00615,168.01053967555
0.422362976858317,166.757708220427,0.0062,166.992619572483
0.4196685277809,165.706669011308,0.00625,165.9334965393
0.416862314884291,164.620100634228,0.0063,164.833431898762
0.413967467880688,163.486249994738,0.00635,163.692697075359
0.41097482306045,162.306069156869,0.0064,162.511573528339
0.407884037423216,161.081103657568,0.00645,161.290352682263
0.404694044199438,159.814955662542,0.0065,160.029335855103
0.401404249099102,158.511714465814,0.00655,158.72883418389
0.398016993068417,157.173223149355,0.0066,157.389168547954
0.394526812609804,155.803853776848,0.00665,156.010669489743
0.390945423788359,154.397915920838,0.0067,154.593677133273
0.387274236613706,152.951367976363,0.00675,153.138541100205
0.383512192872992,151.462593971744,0.0068,151.645620423582
0.379658659971959,149.93203641991,0.00685,150.115283459241
0.37570588655862,148.366069834271,0.0069,148.54790779493
0.371667157586451,146.76136834969,0.00695,146.943880157141
0.367537081880087,145.121345850498,0.007,145.303596315692
0.363322749556438,143.444255445476,0.00705,143.627460986076
0.359023118760675,141.731172209175,0.0071,141.915887729605
0.354629120052593,139.988692856963,0.00715,140.169298851371
0.350154426818811,138.212153109419,0.0072,138.388125296042
0.34559740756778,136.401000361798,0.00725,136.572806541544
0.340952935948671,134.558036199859,0.0073,134.723790490613
0.336233001855959,132.67797487469,0.00735,132.841533360295
0.331426319301187,130.766233735706,0.0074,130.92649956937
0.326543970040838,128.819570635046,0.00745,128.979161623772
0.321585550492316,126.838506344682,0.0075,127
0.316543481385942,124.829059019901,0.00755,124.98950302657
0.311425606001798,122.790477054193,0.0076,122.948166763526
0.306239656714581,120.719066765421,0.00765,120.876494880046
0.300980081863983,118.617351026482,0.0077,118.774998530168
0.295649501553513,116.485862622104,0.00775,116.644196226671
0.290236530714914,114.332726195177,0.0078,114.48461371314
0.284762831658988,112.149339569327,0.00785,112.296783834245
0.279225075137028,109.934833774794,0.0079,110.081246404272
0.273612985555538,107.695360388234,0.00795,107.83854807393
0.267942088484432,105.425726899753,0.008,105.569242195473
0.262203504102324,103.130677944596,0.00805,103.273888686171
0.256405224556694,100.808802233465,0.0081,100.953053890156
0.250542150008279,98.4641374721632,0.00815,98.6073104386871
0.244621038260121,96.0955666470785,0.0082,96.2372371088599
0.238642603041633,93.7033634683488,0.00825,93.8434186808049
0.23260263097054,91.290922817349,0.0083,91.4264457933996
0.226513067526867,88.8535251507499,0.00835,88.986914798538
0.220370868225672,86.3921193319561,0.0084,86.5254276139896
0.214173283403987,83.9098805233535,0.00845,84.0425915748853
0.207923994096763,81.4075721774375,0.0085,81.5390192838661
0.201627546358569,78.8843811213799,0.00855,79.0153284599332
0.195284705946385,76.3408396959048,0.0086,76.4721417860346
0.188887572410895,73.7830049338703,0.00865,73.9100867554275
0.182454450336913,71.2038137167139,0.0087,71.3297955168538
0.175976727481999,68.6066426539032,0.00875,68.731904718567
0.169452415916915,65.9949895314623,0.0088,66.1170553512484
0.162892897485023,63.3650948893513,0.00885,63.4858925898527
0.156299029943892,60.7163501475036,0.0089,60.8390656344202
0.149656333805524,58.0582858002051,0.00895,58.177227549897
0.142989557537415,55.3818196807902,0.009,55.5010351050002
0.1362878710408,52.691190468433,0.00905,52.8111486101712
0.129550173765328,49.9898382662685,0.0091,50.1082317546528
0.122782636581615,47.2771516177594,0.00915,47.3929514427345
0.115991795143181,44.550342470968,0.0092,44.6659776292037
0.10916604161871,41.8161327000134,0.00925,41.9279831540441
0.102319893100564,39.0699088553069,0.0093,39.1796435764233
0.09545339299099,36.311247167104,0.00935,36.4216370080076
0.0885581327895828,33.5461486286483,0.0094,33.6546439456488
0.0816473892996257,30.7709273137309,0.00945,30.8793471034816
0.07471924463281,27.9869444268329,0.0095,28.0964312444743
0.0677662933576251,25.2004066148181,0.00955,25.3065830114732
0.0608079628005882,22.4039442713849,0.0096,22.5104907577846
0.0538342942126953,19.6018452876898,0.00965,19.7088443773333
0.0468423938829332,16.7986724429381,0.0097,16.9023351344416
0.0398460374043204,13.9897557526602,0.00975,14.0916554932706
0.032837053035923,11.1791738601171,0.0098,11.2774989469646
0.0258262165929004,8.36324629595689,0.00985,8.46055984654211
0.0188107338242212,5.54364297776942,0.0099,5.64153322957579
0.0117852374951859,2.72566314627883,0.00995,2.82111464870107
0.00476532583079603,-0.0959380140575492,0.01,2.19952838283815e-14
-0.00225330364734688,-2.91908547649362,0.01005,-2.82111464870102
-0.0092760018098339,-5.7383827013861,0.0101,-5.64153322957591
-0.0162915122016578,-8.55654241052603,0.01015,-8.46055984654231
-0.0233022293179523,-11.3718562184505,0.0102,-11.2774989469646
-0.0303064857012778,-14.1836151495613,0.01025,-14.0916554932707
-0.0373010715598401,-16.992205621143,0.0103,-16.9023351344417
-0.0442833560171358,-19.7980756023212,0.01035,-19.7088443773333
-0.0512565714698603,-22.5981478727099,0.0104,-22.5104907577847
-0.0582156139719672,-25.3926784427979,0.01045,-25.3065830114733
-0.0651546293081271,-28.1836147670383,0.0105,-28.0964312444743
-0.0720827534014568,-30.9649424925743,0.01055,-30.8793471034816
-0.0789867062862282,-33.7404896387139,0.0106,-33.6546439456488
-0.085870959870304,-36.5075595529526,0.01065,-36.4216370080076
-0.0927339076691993,-39.2647280579014,0.0107,-39.1796435764234
-0.0995713159963589,-42.0124007079569,0.01075,-41.9279831540443
-0.106380627083723,-44.7508798549999,0.0108,-44.6659776292037
-0.113167681026997,-47.475584032753,0.01085,-47.3929514427346
-0.119921201641766,-50.1899489122032,0.0109,-50.1082317546528
-0.126640618401368,-52.8943011919811,0.01095,-52.8111486101712
-0.133338409779968,-55.580286410373,0.011,-55.5010351050003
-0.139995094061035,-58.2545818860825,0.01105,-58.177227549897
-0.146612968649888,-60.9171889960995,0.0111,-60.8390656344203
-0.153197368794309,-63.5639361495024,0.01115,-63.4858925898527
-0.159743927945962,-66.1940644074195,0.0112,-66.1170553512485
-0.166244809311169,-68.8102102448805,0.01125,-68.7319047185671
-0.172708434267748,-71.4071809628131,0.0113,-71.3297955168539
-0.179122657121559,-73.9886733912864,0.01135,-73.9100867554275
-0.185493398292734,-76.5512071115398,0.0114,-76.4721417860346
-0.191821061605263,-79.0919825777071,0.01145,-79.0153284599333
-0.19809517088669,-81.6147321045715,0.0115,-81.5390192838662
-0.204315907025872,-84.1197651650887,0.01155,-84.0425915748854
-0.210490106032094,-86.6020931777332,0.0116,-86.5254276139897
-0.216613338932088,-89.0608971695054,0.01165,-88.986914798538
-0.222674289813114,-91.5011413074053,0.0117,-91.4264457933996
-0.228685318274161,-93.916594480213,0.01175,-93.8434186808049
-0.234631698985964,-96.3122276793094,0.0118,-96.23723710886
-0.240518655510818,-98.6853488234081,0.01185,-98.6073104386873
-0.246351364083895,-101.030492134012,0.0119,-100.953053890157
-0.252119277138554,-103.350155263616,0.01195,-103.273888686171
-0.257819192250946,-105.646131521455,0.012,-105.569242195473
-0.26345332278756,-107.917038497902,0.01205,-107.83854807393
-0.269025847022218,-110.158736615284,0.0121,-110.081246404272
-0.274527460241906,-112.373739579643,0.01215,-112.296783834245
-0.279957289895339,-114.562462737085,0.0122,-114.48461371314
-0.285320030062128,-116.721429645268,0.01225,-116.644196226671
-0.290616537402826,-118.847736143191,0.0123,-118.774998530168
-0.295830854558982,-120.948637633594,0.01235,-120.876494880046
-0.300969397371114,-123.022484968358,0.0124,-122.948166763526
-0.306034428176091,-125.066230032992,0.01245,-124.98950302657
-0.311021037627294,-127.079746943883,0.0125,-127
-0.31592891075706,-129.061552131721,0.01255,-128.979161623772
-0.320755419479875,-131.011341475027,0.0126,-130.92649956937
-0.325505128074331,-132.925317086391,0.01265,-132.841533360295
-0.330170641281757,-134.805613910243,0.0127,-134.723790490613
-0.334749421376459,-136.654072346373,0.01275,-136.572806541544
-0.339243147137415,-138.470013820248,0.0128,-138.388125296043
-0.343649457990876,-140.253629562306,0.01285,-140.169298851371
-0.347976551501166,-141.999006908399,0.0129,-141.915887729605
-0.352211327600704,-143.710383168617,0.01295,-143.627460986076
-0.356355759874571,-145.387415777814,0.013,-145.303596315692
-0.36040802709962,-147.030388874727,0.01305,-146.943880157141
-0.364378831747516,-148.632176919133,0.0131,-148.547907794931
-0.368251397510203,-150.198878201876,0.01315,-150.115283459241
-0.372028966106591,-151.730331071002,0.0132,-151.645620423582
-0.37570926585753,-153.227283011792,0.01325,-153.138541100205
-0.379295482795271,-154.686932774121,0.0133,-154.593677133273
-0.382783672942121,-156.109049280497,0.01335,-156.010669489743
-0.386182725281881,-157.487125467983,0.0134,-157.389168547954
-0.389481048651028,-158.824769154799,0.01345,-158.728834183891
-0.392678124812942,-160.123616505712,0.0135,-160.029335855103
-0.395775634187093,-161.383598837679,0.01355,-161.290352682263
-0.398770583043991,-162.60612854589,0.0136,-162.511573528339
-0.401664654822095,-163.789981875753,0.01365,-163.692697075359
-0.404464106616288,-164.9300680466,0.0137,-164.833431898762
-0.407156894387473,-166.03051162473,0.01375,-165.9334965393
-0.409744963797184,-167.091228209027,0.0138,-166.992619572483
-0.412228559671597,-168.111682332445,0.01385,-168.01053967555
-0.414606259192635,-169.091703448792,0.0139,-168.987005691949
-0.416879001030217,-170.029800907025,0.01395,-169.921776693299
-0.419047231550437,-170.924371891106,0.014,-170.814622038845
-0.421107671269819,-171.776171226417,0.01405,-171.665321432357
-0.423067415178764,-172.581220889926,0.0141,-172.473664976489
-0.424916506483648,-173.343959132735,0.01415,-173.239453224566
-0.426656962704332,-174.0652179104,0.0142,-173.962497229798
-0.428286009901804,-174.747098424281,0.01425,-174.642618591895
-0.429805376423008,-175.388797179179,0.0143,-175.279649501089
-0.43121579245177,-175.98846424531,0.01435,-175.873432779533
-0.432517308271386,-176.544047903681,0.0144,-176.42382192009
-0.433709546319029,-177.054009411607,0.01445,-176.930681122474
-0.434791911939413,-177.517733069557,0.0145,-177.393885326762
-0.435765275614688,-177.934704656113,0.01455,-177.813320244248
-0.436626016552079,-178.307445506542,0.0146,-178.188882385641
-0.437374755363422,-178.63723422997,0.01465,-178.520479086602
-0.438011834844964,-178.924740044766,0.0147,-178.808028530609
-0.438537451197021,-179.169929880254,0.01475,-179.051459769137
-0.438951706572261,-179.372179406817,0.0148,-179.250712739172
-0.439254622431811,-179.530544118903,0.01485,-179.405738278025
-0.439446145479302,-179.644093450202,0.0149,-179.516498135463
-0.439524269351764,-179.713277663639,0.01495,-179.582964983149
-0.439491663554158,-179.736639196513,0.015,-179.605122421383
-0.43934778856606,-179.714089373311,0.01505,-179.582964983149
-0.439092309610757,-179.646135852846,0.0151,-179.516498135463
-0.438725081114349,-179.533608528626,0.01515,-179.405738278025
-0.438246130186393,-179.37733478501,0.0152,-179.250712739172
-0.437655629399394,-179.177868252378,0.01525,-179.051459769137
-0.436951422220076,-178.936734966413,0.0153,-178.808028530609
-0.43613683094982,-178.65237776787,0.01535,-178.520479086602
-0.435212183078619,-178.3236285588,0.0154,-178.188882385641
-0.434177682041096,-177.949604165543,0.01545,-177.813320244248
-0.433030834174339,-177.531479334193,0.0155,-177.393885326762
-0.43177457895252,-177.068385457816,0.01555,-176.930681122474
-0.430406642223119,-176.56183566313,0.0156,-176.42382192009
-0.428931434457461,-176.010365628406,0.01565,-175.873432779533
-0.427348704561155,-175.414148967722,0.0157,-175.279649501088
-0.425658038070246,-174.77412562365,0.01575,-174.642618591895
-0.423856382533089,-174.093168412858,0.0158,-173.962497229798
-0.421947091708134,-173.370973396253,0.01585,-173.239453224566
-0.419929560284487,-172.607915264819,0.0159,-172.473664976489
-0.417799306331652,-171.806461602725,0.01595,-171.665321432357
-0.415568948021225,-170.95985352985,0.016,-170.814622038845
-0.413233076228629,-170.068393401425,0.01605,-169.921776693299
-0.410794499642847,-169.130890961084,0.0161,-168.987005691949
-0.408247449363003,-168.151530197294,0.01615,-168.01053967555
-0.405601308694564,-167.12801956489,0.0162,-166.992619572483
-0.402850895734581,-166.063973399663,0.01625,-165.9334965393
-0.399998627620064,-164.960479558542,0.0163,-164.833431898762
-0.397036169427999,-163.82356590533,0.01635,-163.692697075359
-0.393978730093458,-162.646703126808,0.0164,-162.511573528339
-0.390821412946408,-161.429702604097,0.01645,-161.290352682263
-0.387567336925933,-160.170174735336,0.0165,-160.029335855103
-0.384209996315278,-158.871402187851,0.01655,-158.72883418389
-0.380759548670213,-157.529690545197,0.0166,-157.389168547954
-0.377213525326304,-156.146383927896,0.01665,-156.010669489743
-0.373565441133081,-154.727171905244,0.0167,-154.593677133273
-0.369826670135915,-153.269159228554,0.01675,-153.138541100205
-0.365993280874875,-151.7745752881,0.0168,-151.645620423582
-0.362068502242025,-150.242991082267,0.01685,-150.115283459241
-0.358046730273863,-148.678103896077,0.0169,-148.54790779493
-0.353932960767139,-147.078750477494,0.01695,-146.943880157141
-0.349735988024179,-145.439548567259,0.017,-145.303596315692
-0.345450749948057,-143.761644768714,0.01705,-143.627460986076
-0.341079171884353,-142.045427142211,0.0171,-141.915887729605
-0.336617332782247,-140.295134712054,0.01715,-140.169298851371
-0.332062416726103,-138.515685967737,0.0172,-138.388125296042
-0.327432109595136,-136.699787334182,0.01725,-136.572806541544
-0.322719816057806,-134.848951219349,0.0173,-134.723790490613
-0.317927359780768,-132.963287298858,0.01735,-132.841533360295
-0.31304508988535,-131.049715660993,0.0174,-130.92649956937
-0.308084643063196,-129.105206312061,0.01745,-128.979161623772
-0.30305361541317,-127.124865491143,0.0175,-127
-0.297945394393359,-125.111181843223,0.01755,-124.98950302657
-0.292757475824907,-123.067843572044,0.0176,-122.948166763526
-0.287495556867015,-120.99467106524,0.01765,-120.876494880046
-0.282159140628217,-118.89319669749,0.0177,-118.774998530168
-0.276756866404014,-116.759930918478,0.01775,-116.644196226671
-0.2712781198383,-114.600650164469,0.0178,-114.48461371314
-0.265736173330495,-112.41091655871,0.01785,-112.296783834245
-0.260124260676477,-110.194178135003,0.0179,-110.081246404272
-0.254444973068296,-107.95130164307,0.01795,-107.83854807393
-0.248700301232283,-105.682691117883,0.018,-105.569242195473
-0.242895311503602,-103.386542686435,0.01805,-103.273888686171
-0.237033973566085,-101.060952342077,0.0181,-100.953053890156
-0.231096423383612,-98.7180649969503,0.01815,-98.6073104386872
-0.225112168821838,-96.3468637255289,0.0182,-96.23723710886
-0.219070206612287,-93.9506999851331,0.01825,-93.8434186808048
-0.212966957290291,-91.5337829115904,0.0183,-91.4264457933996
-0.206813106226036,-89.0931089564885,0.01835,-88.9869147985379
-0.200610365878852,-86.6278945667806,0.0184,-86.5254276139897
-0.194357507051866,-84.1399132444762,0.01845,-84.0425915748852
-0.188046945519318,-81.6359820208519,0.0185,-81.5390192838661
-0.181692319024389,-79.1123762684954,0.01855,-79.0153284599332
-0.175292806853626,-76.5691608290012,0.0186,-76.4721417860346
-0.168845091685434,-74.0089154111521,0.01865,-73.9100867554274
-0.162353747579523,-71.430932776034,0.0187,-71.3297955168538
-0.155827863445676,-68.8307496838677,0.01875,-68.731904718567
-0.14925469622991,-66.2153044054031,0.0188,-66.1170553512485
-0.14264561757507,-63.5823305420294,0.01885,-63.4858925898526
-0.13600315249268,-60.9313907786285,0.0189,-60.8390656344203
-0.129322259967797,-58.2668335714826,0.01895,-58.1772275498968
-0.122608398574783,-55.5888881042144,0.019,-55.5010351050003
-0.115864615118156,-52.8974155666402,0.01905,-52.8111486101711
-0.109085841756464,-50.1964169399761,0.0191,-50.1082317546527
-0.102283208300467,-47.4819619087798,0.01915,-47.3929514427345
-0.0954537398946442,-44.7552321247013,0.0192,-44.6659776292036
-0.0885965197018912,-42.0182313126327,0.01925,-41.9279831540442
-0.0817213476746907,-39.2675246037432,0.0193,-39.1796435764233
-0.0748211985773324,-36.5074871480704,0.01935,-36.4216370080074
-0.0678998769574513,-33.7393060914771,0.0194,-33.6546439456488
-0.0609589425515118,-30.9643010159517,0.01945,-30.8793471034815
-0.054008801928493,-28.1783119932425,0.0195,-28.0964312444743
-0.047037149161838,-25.3882096401489,0.01955,-25.3065830114731
-0.0400561947466578,-22.5909864674058,0.0196,-22.5104907577847
-0.0330672626096842,-19.7863235966053,0.01965,-19.7088443773333
-0.0260603974883438,-16.9811865781164,0.0197,-16.9023351344414
-0.0190506965656567,-14.1709344916261,0.01975,-14.0916554932706
-0.012030314506692,-11.359536210954,0.0198,-11.2774989469646
-0.00500935158595794,-8.54351688046453,0.01985,-8.46055984654221
0.00201023540005352,-5.72170631539315,0.0199,-5.64153322957581
0.00903915804090261,-2.90137913563161,0.01995,-2.82111464870093
0.0160615237431117,-0.0780240127564045,0.02,-4.39905676567631e-14
0.023081027149777,2.7460993817609,0.02005,2.82111464870116
0.0301014962292161,5.56641361713345,0.0201,5.64153322957573
0.0371153769750663,8.3839626309074,0.02015,8.46055984654229
0.0441141109257366,11.2028988805134,0.0202,11.2774989469648
0.0511119255207397,14.0155262423933,0.02025,14.0916554932706
0.0580958856216469,16.8250776847036,0.0203,16.9023351344418
0.0650625673359873,19.6333020272779,0.02035,19.7088443773333
0.0720243188652194,22.4325134788923,0.0204,22.5104907577848
0.0789635992377793,25.2284610723679,0.02045,25.3065830114732
0.0858843538306804,28.0195888940284,0.0205,28.0964312444743
0.0927871718014348,30.8036576025433,0.02055,30.8793471034817
0.0996723257581724,33.5779125134836,0.0206,33.6546439456488
0.106527835684242,36.3466851888527,0.02065,36.4216370080077
0.113366100354721,39.1031246499365,0.0207,39.1796435764234
0.120172973170206,41.8515574841136,0.02075,41.9279831540442
0.126958596598325,44.5864098099687,0.0208,44.6659776292039
0.13370618550034,47.3142383044578,0.02085,47.3929514427345
0.140422778807627,50.0320800751098,0.0209,50.108231754653
0.147111405958679,52.7355252985827,0.02095,52.8111486101712
0.153765116206183,55.4250214521981,0.021,55.5010351050004
0.16037691201949,58.103320876332,0.02105,58.177227549897
0.166958039170995,60.7637900983477,0.0211,60.8390656344203
0.173496408691808,63.4096497601502,0.02115,63.4858925898528
0.179994576944028,66.0394207782829,0.0212,66.1170553512485
0.186446020686714,68.655350842843,0.02125,68.7319047185671
0.192861509487763,71.2507538808518,0.0213,71.3297955168538
0.199224783402687,73.8311596641313,0.02135,73.9100867554275
0.205544329971598,76.3924219452997,0.0214,76.4721417860348
0.211818767055571,78.9326681249635,0.02145,79.0153284599332
0.218038981122943,81.4551673585195,0.0215,81.5390192838663
0.22420352900792,83.9609044024839,0.02155,84.0425915748853
0.230320563993971,86.4441917108025,0.0216,86.5254276139897
0.236384947201068,88.9041497646277,0.02165,88.9869147985382
0.242386663714861,91.3447749954748,0.0217,91.4264457933996
0.248337588836782,93.7597066279344,0.02175,93.8434186808051
0.254223049071669,96.1539599196826,0.0218,96.23723710886
0.26004746508364,98.5256065991616,0.02185,98.6073104386873
0.265813139169054,100.871394100105,0.0219,100.953053890156
0.271517945207009,103.189874899304,0.02195,103.273888686171
0.277154667404194,105.483615347757,0.022,105.569242195473
0.282723612299126,107.75265903459,0.02205,107.83854807393
0.288232214350296,109.991853249208,0.0221,110.081246404272
0.293665307015651,112.20691260315,0.02215,112.296783834245
0.299027949945449,114.395975655515,0.0222,114.48461371314
0.304316540055126,116.559211229608,0.02225,116.644196226671
0.309544874986283,118.687012862957,0.0223,118.774998530168
0.314693591217033,120.785655871152,0.02235,120.876494880046
0.319764471592906,122.855812628527,0.0224,122.948166763526
0.324758873496561,124.89664776411,0.02245,124.98950302657
0.329678911583835,126.905613497219,0.0225,127
0.334518252741475,128.884209743659,0.02255,128.979161623772
0.33927340147943,130.833887544939,0.0226,130.92649956937
0.343948252608886,132.751744486962,0.02265,132.841533360295
0.348546561453077,134.633079502534,0.0227,134.723790490613
0.353063638520522,136.477656053583,0.02275,136.572806541544
0.357491210860569,138.289744550513,0.0228,138.388125296042
0.361831596861194,140.069566817197,0.02285,140.169298851371
0.366089938097598,141.813760451528,0.0229,141.915887729605
0.370257663054556,143.524975668547,0.02295,143.627460986076
0.374334472745588,145.203248394389,0.023,145.303596315692
0.378321152989969,146.846938198527,0.02305,146.943880157141
0.382216867259938,148.454399789692,0.0231,148.547907794931
0.386028219998639,150.019840481375,0.02315,150.115283459241
0.389743619742102,151.54703039957,0.0232,151.645620423582
0.393364209921248,153.036651905049,0.02325,153.138541100205
0.396888655725984,154.489910565644,0.0233,154.593677133273
0.400318335913674,155.906072452804,0.02335,156.010669489743
0.403656564356648,157.282172170552,0.0234,157.389168547954
0.40690120798768,158.617492421515,0.02345,158.728834183891
0.410042102537634,159.917084649915,0.0235,160.029335855103
0.413084542183739,161.179345527357,0.02355,161.290352682263
0.416024477542997,162.40510285231,0.0236,162.511573528339
0.418863263740025,163.592353322198,0.02365,163.692697075359
0.421606557508721,164.735548533148,0.0237,164.833431898762
0.424253218398341,165.832167353597,0.02375,165.9334965393
0.426794472331704,166.886244581272,0.0238,166.992619572483
0.429232413454503,167.898867722151,0.02385,168.01053967555
0.431564448520071,168.872645358288,0.0239,168.987005691949
0.433792275831376,169.807480825231,0.02395,169.921776693299
0.435917798806347,170.701465479579,0.024,170.814622038845
